episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
20,1.0,3.1998596345336137,0.6832105556380748,0.17943264051250069,-0.9,3.0,4,0.0,False,True,0.7912695367054763,1,17.709159380834848,111.454,prepare,0.0,0
20,2.0,3.1997327938476157,0.6831032114197831,0.18326595495146542,17.0,2.2,14,0.001,False,True,0.7905513581379275,1,17.709159380834848,111.528,in_progress,0.0,0
20,3.0,3.2069821189005245,0.6846039048094147,0.28495347659731524,11.3,1.3,16,0.001,False,True,0.8315137093945124,1,17.709159380834848,111.594,in_progress,0.0,0
20,4.0,3.2265426731704774,0.6916686695480888,2.007669832001041,7.3,1.5,3,0.001,False,True,0.9420152279130827,1,17.709159380834848,111.666,in_progress,0.0,0
20,5.0,3.2664558608477243,0.7016510138924203,3.976173896968036,-10.8,2.5,7,0.001,False,True,1.167482887792697,1,17.709159380834848,111.733,in_progress,0.0,0
20,6.0,3.31517822595702,0.7088693719538709,4.774759656266668,-10.8,2.5,7,0.001,False,True,1.4426702114444945,2,17.709159380834848,111.8,in_progress,0.0,0
20,7.0,3.385201644896589,0.705620878873428,2.6648893464019516,2.3,1.7,6,0.001,False,True,1.8378891487899502,2,17.709159380834848,111.868,in_progress,0.0,0
20,8.0,3.4644826314788237,0.7016728334922755,0.9507203952181563,-11.4,3.5,9,2.4526245797327078,False,True,2.2855669938607366,3,17.709159380834848,111.932,in_progress,0.0,0
20,9.0,3.555052565576786,0.6981842597265123,-0.15670669545504176,-2.0,1.4,15,0.001,False,True,2.7970037201498137,3,17.709159380834848,111.994,in_progress,0.0,0
20,10.0,3.65092965422381,0.693768629367338,-1.212469233698907,12.2,2.7,5,0.001,False,True,3.3383921181049234,4,17.709159380834848,112.07,in_progress,0.0,0
20,11.0,3.758546699583824,0.6951890465963833,-0.3411984583336628,-11.4,3.5,9,3.259828756833933,False,True,3.946085237089199,5,17.709159380834848,112.133,in_progress,0.0,0
20,12.0,3.8750947537349063,0.6987678831656783,0.5025979710903992,-2.0,1.4,15,0.001,False,True,4.604213537134816,5,17.709159380834848,112.208,in_progress,0.0,0
20,13.0,4.007922027185559,0.6900365709375761,-1.2657128878353145,16.3,1.6,8,0.001,False,True,5.354244765436079,6,17.709159380834848,112.264,in_progress,0.0,0
20,14.0,4.1096649147353554,0.683703244908323,-2.103935628784576,0.6,3.9,10,1.9991825790672784,False,True,5.92875357861783,7,17.709159380834848,112.33,in_progress,0.0,0
20,15.0,4.22104532369911,0.6832361115499846,-1.3438440483851695,-11.4,3.5,9,3.1111815103377785,False,True,6.55769498889982,8,17.709159380834848,112.393,in_progress,0.0,0
20,16.0,4.362815055596156,0.6773201377287124,-1.9802649853060497,0.6,3.9,10,1.983244975154408,False,True,7.358227582460159,9,17.709159380834848,112.461,in_progress,0.0,0
20,17.0,4.50713620813672,0.6686776908158006,-2.7023655637430357,-0.9,3.0,4,3.4116008453400677,False,True,8.173162342356763,10,17.709159380834848,112.53,in_progress,0.0,0
20,18.0,4.667961267944631,0.6604432509467004,-2.8969600812034413,-10.8,2.5,7,3.8684690365160037,False,True,9.081290383546053,11,17.709159380834848,112.591,in_progress,0.0,0
20,19.0,4.843544761766359,0.6439996476655145,-4.430539157455444,-30.0,1.3,20,0.001,False,True,10.07273640087914,12,17.709159380834848,112.668,in_progress,0.0,0
20,20.0,5.00076273756298,0.6170994918638859,-7.318660485850207,12.2,2.7,5,2.130019153567188,False,True,10.960454070989636,13,17.709159380834848,112.738,in_progress,0.0,0
20,21.0,5.1631515552480645,0.5945627566690151,-7.334540443304174,3.9,2.4,1,3.2743744651753954,False,True,11.87742482317981,14,17.709159380834848,112.8,in_progress,0.0,0
20,22.0,5.312496383964127,0.5860484491471871,-5.258839729105717,16.3,1.6,8,3.1234440784969966,False,True,12.720648734726902,15,17.709159380834848,112.862,in_progress,0.0,0
20,23.0,5.450317658286644,0.5863570079484833,-2.6095622101764615,7.3,1.5,3,2.616395954652946,False,True,13.498897978231023,16,17.709159380834848,112.93,in_progress,0.0,0
20,24.0,5.600439610030275,0.5986527295815475,1.231092495567891,-4.6,2.1,18,3.003131380610693,False,True,14.346145812220703,17,17.709159380834848,112.993,in_progress,0.0,0
20,25.0,5.729769708066307,0.6094491300630449,2.7244810779772948,12.5,3.5,17,1.8987664308769483,False,True,15.07729219507204,18,17.709159380834848,113.058,in_progress,0.0,0
20,26.0,5.870652618364374,0.621982271287849,4.289144546520016,-2.0,1.4,15,3.9585897719093697,False,True,15.87431100203619,19,17.709159380834848,113.124,in_progress,0.0,0
20,27.0,6.005719855802097,0.6503505473318396,8.057573860863743,16.3,1.6,8,3.809141617070245,False,True,16.636949020554297,20,17.709159380834848,113.208,in_progress,0.0,0
20,28.0,6.14963874022278,0.692848775496989,12.418291150740357,0.3,2.6,13,2.0818514268956445,False,True,17.449451496206898,21,17.709159380834848,113.273,in_progress,0.0,0
20,29.0,6.278083081353159,0.7434384153766953,16.772885874539167,-2.0,1.4,15,4.007414383455217,False,True,18.19896503452944,22,17.709159380834848,113.34,in_progress,0.0,0
20,30.0,6.39090944786216,0.7992961401948573,21.140378898096458,7.3,1.5,3,4.171088448606774,False,True,18.88882330320054,22,17.709159380834848,113.406,in_progress,0.0,0
20,31.0,6.488920157148134,0.8586238022225727,25.368757770504633,23.0,1.4,0,4.280908477996804,False,True,19.640397363673454,23,17.709159380834848,113.476,in_progress,0.0,0
20,32.0,6.588975998730529,0.9308715216836717,30.03411742670188,11.3,1.3,16,4.15832508120785,False,True,20.4727204807038,24,17.709159380834848,113.507,in_progress,0.0,0
20,33.0,6.622218347368751,0.958303552268404,31.7878482363691,-2.0,1.4,15,4.230578005087417,False,True,20.712063083454925,24,17.709159380834848,113.609,in_progress,0.0,0
20,34.0,6.728726950367157,1.063087311457009,38.16233880334776,7.3,1.5,3,4.043572721917599,False,True,21.63901155153769,26,17.709159380834848,113.647,in_progress,0.0,0
20,35.0,6.774196491445641,1.1151838106052534,41.0312110257184,30.0,1.3,19,4.446968239663331,False,True,22.177671315560843,26,17.709159380834848,113.736,in_progress,0.0,0
20,36.0,6.8490322401498425,1.21675177233646,46.60996655863712,30.0,1.3,19,4.427282552567055,False,True,23.156440510573205,27,17.709159380834848,113.808,in_progress,0.0,0
20,37.0,6.900695543580969,1.3080894032617654,52.00234069194092,0.5,3.5,2,2.514978356634903,False,True,23.936767651846992,28,17.709159380834848,113.875,in_progress,0.0,0
20,38.0,6.948931088987164,1.3980808497592068,55.61807878204495,-2.0,1.4,15,4.473753515055026,False,True,24.677815445511904,29,17.709159380834848,113.939,in_progress,0.0,0
20,39.0,7.0011962021951115,1.4825975044461128,56.74513498579346,11.3,1.3,16,4.460147659524464,False,True,25.231627728758482,30,17.709159380834848,113.986,in_progress,0.0,0
20,40.0,7.0311162084925485,1.5346476218565104,57.56962568538536,17.0,2.2,14,2.4683519490822006,False,True,25.717540778902848,30,17.709159380834848,114.071,in_progress,0.0,0
20,41.0,7.090240780300331,1.6764677197603026,62.802594999849795,17.0,2.2,14,2.3282521230200466,False,True,26.802845775905887,32,17.709159380834848,114.14,in_progress,0.0,0
20,42.0,7.124777772146408,1.8012416880757622,68.16785334567034,12.2,2.7,5,0.001,False,True,27.693111801855704,33,17.709159380834848,114.207,in_progress,0.0,0
20,43.0,7.146563876029778,1.9301737693368561,73.83812289977422,17.0,2.2,14,2.2185536697113273,False,True,28.456766727283078,34,17.709159380834848,114.278,in_progress,0.0,0
20,44.0,7.15708529301996,2.067980348700706,79.56516835576343,7.2,2.0,12,0.001,False,True,29.2444778047252,35,17.709159380834848,114.341,in_progress,0.0,0
20,45.0,7.160028067372047,2.2122885694012364,84.2997904374091,17.0,2.2,14,1.9366346948602808,False,True,30.008546027668263,35,17.709159380834848,114.408,in_progress,0.0,0
20,46.0,7.155021896557433,2.3567263621377337,88.13731559259047,12.2,2.7,5,0.001,False,True,30.6761561755847,36,17.709159380834848,114.478,in_progress,0.0,0
20,47.0,7.1387606389217835,2.5005160189145568,92.36910885316597,30.0,1.3,19,0.001,False,True,31.348746672245888,37,17.709159380834848,114.541,in_progress,0.0,0
20,48.0,7.11049939353099,2.642817735481396,97.33822342039643,16.3,1.6,8,0.001,False,True,31.94859827216996,38,17.709159380834848,114.607,in_progress,0.0,0
20,49.0,7.078010391140522,2.767711143159446,100.87214008487251,2.3,1.7,6,0.001,False,True,32.36017677195515,38,17.709159380834848,114.674,in_progress,0.0,0
20,50.0,7.034955832228189,2.8908234927190977,104.73941314692574,17.0,2.2,14,0.001,False,False,32.977704128154315,39,17.709159380834848,114.705,in_progress,0.0,0
20,51.0,7.012876187520922,2.942316036954537,106.67297629029538,7.2,2.0,12,0.001,False,False,33.048579672509106,39,17.709159380834848,114.805,in_progress,0.0,0
20,52.0,6.924872200534989,3.109023410693802,113.457872642578,7.2,2.0,12,0.001,False,False,33.80439749939107,40,17.709159380834848,114.869,in_progress,0.0,0
20,53.0,6.854664645618409,3.2143849799888473,118.03730836601993,7.2,2.0,12,0.001,False,False,33.954014047582056,40,17.709159380834848,114.935,in_progress,0.0,0
20,54.0,6.775097129905791,3.314940101986313,122.77185880268303,7.2,2.0,12,0.001,True,False,34.57255796622711,41,17.709159380834848,114.998,off_track,0.0,0
21,1.0,4.085217301200685,0.6836783462892829,0.02708912815336625,7.2,2.0,12,0.0,False,True,0.790702863189862,7,17.709159380834848,115.123,prepare,0.0,0
21,2.0,4.085190493550223,0.683613237488097,0.01993050474265615,-11.4,3.5,9,4.112094835289574,False,True,0.7905513581378698,7,17.709159380834848,115.201,in_progress,0.0,0
21,3.0,4.098134094296003,0.6839704243585543,0.12516988515014785,2.3,1.7,6,0.001,False,True,0.8636419198746886,7,17.709159380834848,115.251,in_progress,0.0,0
21,4.0,4.122359910137551,0.6859551526484923,0.5492383865640115,-11.4,3.5,9,4.105367620162477,False,True,1.0004441139578504,7,17.709159380834848,115.333,in_progress,0.0,0
21,5.0,4.168260147771741,0.6851300983437081,0.1556797148880631,-11.4,3.5,9,4.108394915040904,False,True,1.2596317012008225,7,17.709159380834848,115.392,in_progress,0.0,0
21,6.0,4.223516166279505,0.6811438234793585,-0.8595688759954888,-11.4,3.5,9,3.8383123223340796,False,True,1.5716431514175038,8,17.709159380834848,115.459,in_progress,0.0,0
21,7.0,4.303912689036199,0.672659200965088,-2.486911115952563,-11.4,3.5,9,2.9223663332568552,False,True,2.0256085262439396,8,17.709159380834848,115.53,in_progress,0.0,0
21,8.0,4.389067798711788,0.6591410258309094,-4.669999185518076,-10.8,2.5,7,4.199789858507429,False,True,2.506434528680336,9,17.709159380834848,115.597,in_progress,0.0,0
21,9.0,4.494480451406962,0.6368830455782997,-7.596343364743266,-0.9,3.0,4,3.794817370357511,False,True,3.101634031632082,10,17.709159380834848,115.676,in_progress,0.0,0
21,10.0,4.620634515205397,0.6110552008147622,-9.243569289214072,23.0,1.4,0,0.001,False,True,3.8139434058830815,10,17.709159380834848,115.726,in_progress,0.0,0
21,11.0,4.7305105018222715,0.5986913840046024,-8.261010903025293,23.0,1.4,0,0.001,False,True,4.434356691004838,11,17.709159380834848,115.798,in_progress,0.0,0
21,12.0,4.843682080682083,0.594199328817876,-5.769873902680836,0.3,2.6,13,3.009752484437522,False,True,5.073403638957711,12,17.709159380834848,115.865,in_progress,0.0,0
21,13.0,4.960387999383583,0.594973316451044,-3.202095672081629,7.3,1.5,3,0.001,False,True,5.732417618152875,13,17.709159380834848,115.907,in_progress,0.0,0
21,14.0,5.041657720203292,0.5980895202645367,-1.4798737161226911,11.3,1.3,16,0.001,False,True,6.191355622233495,13,17.709159380834848,115.996,in_progress,0.0,0
21,15.0,5.18569790282832,0.6219383029831913,4.057594171684056,16.3,1.6,8,0.001,False,True,7.00478611104504,14,17.709159380834848,116.06,in_progress,0.0,0
21,16.0,5.29557043255287,0.655310081224845,9.354721246710888,-2.0,1.4,15,0.001,False,True,7.6252706863287045,15,17.709159380834848,116.129,in_progress,0.0,0
21,17.0,5.398587885897395,0.6856605284828452,12.140715637945746,-11.4,3.5,9,2.4903856559141895,False,True,8.20704220340845,16,17.709159380834848,116.203,in_progress,0.0,0
21,18.0,5.513248544469313,0.7090205210743579,11.84625716876416,-10.8,2.5,7,2.631525780786818,False,True,8.854709193358383,16,17.709159380834848,116.268,in_progress,0.0,0
21,19.0,5.64876232217833,0.7093859456835231,6.132086451558492,30.0,1.3,19,3.374634793529964,False,True,9.61967716582016,17,17.709159380834848,116.329,in_progress,0.0,0
21,20.0,5.757257542902962,0.7049974210205604,2.280024146266742,-10.0,1.7,11,4.452537022984181,False,True,10.231832899581049,18,17.709159380834848,116.396,in_progress,0.0,0
21,21.0,5.868486150831291,0.7043859269406382,1.0098769484725567,23.0,1.4,0,4.516616364006802,False,True,10.859927343074572,19,17.709159380834848,116.455,in_progress,0.0,0
21,22.0,5.979748036088427,0.7000529336084808,-0.29937479100183706,2.3,1.7,6,3.994709591452394,False,True,11.487948507605749,19,17.709159380834848,116.529,in_progress,0.0,0
21,23.0,6.099434976963371,0.6993216050628515,-0.37475666691822573,2.3,1.7,6,4.051710369225468,False,True,12.166988445316667,20,17.709159380834848,116.604,in_progress,0.0,0
21,24.0,6.2200307602452085,0.6998971397246416,-0.12934152828408382,16.3,1.6,8,4.160119695425244,False,True,12.851981654815592,21,17.709159380834848,116.663,in_progress,0.0,0
21,25.0,6.330492124588762,0.7032339380672932,0.666228440255234,23.0,1.4,0,4.273959224220931,False,True,13.475161463671824,22,17.709159380834848,116.737,in_progress,0.0,0
21,26.0,6.450783152879259,0.7222540349368439,4.315152282639154,30.0,1.3,19,3.9393537837570802,False,True,14.164888371884166,23,17.709159380834848,116.808,in_progress,0.0,0
21,27.0,6.548767922571536,0.7524579150203097,9.119565576887103,7.3,1.5,3,4.149198609811287,False,True,14.76101299427715,23,17.709159380834848,116.87,in_progress,0.0,0
21,28.0,6.646398360728173,0.7802495518182684,11.592537896962854,11.3,1.3,16,3.9702569924824767,False,True,15.342612504831182,24,17.709159380834848,116.938,in_progress,0.0,0
21,29.0,6.744556826006954,0.8028306309932274,12.092277927551505,16.3,1.6,8,3.3978405500901943,False,True,15.888977984587388,25,17.709159380834848,116.995,in_progress,0.0,0
21,30.0,6.822954680732307,0.8256492104734064,13.382801673688542,23.0,1.4,0,3.85626117921498,False,True,16.31785913840665,25,17.709159380834848,117.07,in_progress,0.0,0
21,31.0,6.931139584642334,0.870536398539298,17.297713049712765,16.3,1.6,8,3.111248156737948,False,True,16.964859069015738,26,17.709159380834848,117.139,in_progress,0.0,0
21,32.0,7.022313853913096,0.917242121237606,20.980703365656385,0.5,3.5,2,1.7974843940413687,False,True,17.479066414501272,27,17.709159380834848,117.213,in_progress,0.0,0
21,33.0,7.132121924004647,0.9748815290648895,23.945907749878216,2.3,1.7,6,2.6488987115228624,False,True,18.017013630035393,27,17.709159380834848,117.232,in_progress,0.0,0
21,34.0,7.171797634394109,0.9920281918968998,23.89056178987747,23.0,1.4,0,3.608620298988563,False,True,18.228554132312347,27,17.709159380834848,117.341,in_progress,0.0,0
21,35.0,7.329977868838588,1.068901347887795,25.278325217532558,23.0,1.4,0,0.001,False,True,18.932982713585723,28,17.709159380834848,117.404,in_progress,0.0,0
21,36.0,7.415506848060568,1.122350215627439,27.81846679274088,7.2,2.0,12,0.001,False,True,19.431330919969618,29,17.709159380834848,117.471,in_progress,0.0,0
21,37.0,7.496152147912136,1.1800768323621234,30.674521725800762,30.0,1.3,19,0.001,False,True,19.7211947224385,29,17.709159380834848,117.534,in_progress,0.0,0
21,38.0,7.580415673753403,1.2486879785472957,34.06536915868001,7.2,2.0,12,0.001,False,False,20.261065449218098,30,17.709159380834848,117.602,in_progress,0.0,0
21,39.0,7.653794734856898,1.3158045697915859,37.11064169189084,3.9,2.4,1,0.001,False,False,20.48363153658577,30,17.709159380834848,117.667,in_progress,0.0,0
21,40.0,7.730948846213274,1.3932465918434067,40.25613451265032,-10.0,1.7,11,0.001,False,False,21.022855460188488,31,17.709159380834848,117.733,in_progress,0.0,0
21,41.0,7.827514770574375,1.47650014945764,40.43129958577945,12.5,3.5,17,0.001,False,False,21.257421204346954,31,17.709159380834848,117.8,in_progress,0.0,0
21,42.0,7.9178141278683745,1.5506245443610043,40.00160008782211,12.5,3.5,17,0.001,True,False,21.44561208575472,31,17.709159380834848,117.868,off_track,0.0,0
22,1.0,4.97085961159668,0.6839468089372375,0.05466037830041614,-2.0,1.4,15,0.0,False,True,0.7917440293826461,13,17.709159380834848,117.968,prepare,0.0,0
22,2.0,4.970648403093513,0.6839376398081524,0.022039924478237015,-11.4,3.5,9,2.985614464703392,False,True,0.7905513581323145,13,17.709159380834848,118.066,in_progress,0.0,0
