episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
260,1.0,3.199947855918524,0.6832038699225129,0.2055330488418782,-30.0,1.3,20,0.0,False,True,0.7917675815125023,1,17.709159380834848,1259.823,prepare,0.0,0
260,2.0,3.19973279384771,0.6831032114197835,0.18326595495146542,17.0,2.2,14,0.001,False,True,0.7905513581379263,1,17.709159380834848,1259.88,in_progress,0.0,0
260,3.0,3.2046325554716293,0.6809281459393375,-0.4034946664561755,-30.0,1.3,20,0.001,False,True,0.818179882528879,1,17.709159380834848,1259.939,in_progress,0.0,0
260,4.0,3.2180102561381054,0.6785776948407704,-0.8104865309132898,2.3,1.7,6,0.001,False,True,0.8937212712375255,1,17.709159380834848,1260.01,in_progress,0.0,0
260,5.0,3.2472981649735777,0.6748259209246436,-1.5396405970223084,7.2,2.0,12,0.001,False,True,1.0590714644616532,1,17.709159380834848,1260.078,in_progress,0.0,0
260,6.0,3.2921021612152517,0.6810341684449831,0.12616141241993303,23.0,1.4,0,0.001,False,True,1.312123852109316,2,17.709159380834848,1260.146,in_progress,0.0,0
260,7.0,3.3423649681239813,0.6933209509335918,2.9406051399244024,-10.8,2.5,7,0.001,False,True,1.5960535527429671,2,17.709159380834848,1260.219,in_progress,0.0,0
260,8.0,3.4181626706550694,0.7136699355581315,6.414773101898078,-10.8,2.5,7,0.001,False,True,2.024024835116575,2,17.709159380834848,1260.272,in_progress,0.0,0
260,9.0,3.4998115245599175,0.7165082466834568,5.000078631772809,-10.8,2.5,7,0.001,False,True,2.4850832575680557,3,17.709159380834848,1260.349,in_progress,0.0,0
260,10.0,3.5969536129598,0.7056837165747714,0.7858905252103222,-10.8,2.5,7,0.001,False,True,3.0336270972720807,4,17.709159380834848,1260.423,in_progress,0.0,0
260,11.0,3.7247050744116947,0.6762613434208382,-5.689082714060388,12.6,3.5,17,3.6045435507418193,False,True,3.7549485727293956,4,17.709159380834848,1260.481,in_progress,0.0,0
260,12.0,3.8440286772518935,0.6509373074634623,-8.35810268678879,16.3,1.7,8,0.001,False,True,4.428695818079461,5,17.709159380834848,1260.551,in_progress,0.0,0
260,13.0,3.964661584433965,0.6425850913531291,-6.540434060563956,12.2,2.7,5,3.171135766527768,False,True,5.109868810630885,6,17.709159380834848,1260.61,in_progress,0.0,0
260,14.0,4.096838605039279,0.6426885133638085,-3.3702935339795164,-11.4,3.5,9,3.4256923461695963,False,True,5.856245562450256,7,17.709159380834848,1260.673,in_progress,0.0,0
260,15.0,4.237614081785497,0.6482662124515616,-0.5838494575525789,-10.1,1.7,11,0.001,False,True,6.651185520899166,8,17.709159380834848,1260.741,in_progress,0.0,0
260,16.0,4.378738491416043,0.6385808293057417,-2.051976920837679,-10.1,1.7,11,0.001,False,True,7.448065298791777,9,17.709159380834848,1260.81,in_progress,0.0,0
260,17.0,4.516674880325022,0.6150564373506844,-5.839491283669795,0.3,2.7,13,3.8159323509437453,False,True,8.22691759360859,10,17.709159380834848,1260.888,in_progress,0.0,0
260,18.0,4.6675434370539195,0.5862218001026848,-8.32491689024185,-10.8,2.5,7,3.709287529523936,False,True,9.078776930880487,11,17.709159380834848,1260.95,in_progress,0.0,0
260,19.0,4.794521296605998,0.5609231825210611,-9.786961002636549,16.3,1.7,8,0.001,False,True,9.795730488632374,12,17.709159380834848,1261.002,in_progress,0.0,0
260,20.0,4.932859714131995,0.5324485217711425,-10.851022954132368,-0.9,3.0,4,1.7509899872722967,False,True,10.576833745913625,13,17.709159380834848,1261.08,in_progress,0.0,0
260,21.0,5.0862316390269715,0.5047870207889152,-10.685701553281477,12.6,3.5,17,1.5152392713176612,False,True,11.442869778798954,14,17.709159380834848,1261.157,in_progress,0.0,0
260,22.0,5.265331571463754,0.471924328682346,-10.288354234061805,12.2,2.7,5,2.3852829206103463,False,True,12.45420531760071,15,17.709159380834848,1261.216,in_progress,0.0,0
260,23.0,5.439177944014507,0.4558034521582039,-7.398896313102972,2.3,1.7,6,3.1429174557691155,False,True,13.435663471476076,16,17.709159380834848,1261.28,in_progress,0.0,0
260,24.0,5.61274787894746,0.4431267855513005,-4.9415209275484475,16.3,1.7,8,3.31041268003874,False,True,14.416798327563274,17,17.709159380834848,1261.344,in_progress,0.0,0
260,25.0,5.763718266353012,0.4340348100460787,-4.010373162643163,7.3,1.5,3,2.9758661642824977,False,True,15.275385226441204,18,17.709159380834848,1261.41,in_progress,0.0,0
260,26.0,5.899533718409715,0.42975176582137997,-2.9104240136214705,7.2,2.0,12,2.288832464600214,False,True,16.042410869527988,19,17.709159380834848,1261.479,in_progress,0.0,0
260,27.0,6.0489323785533005,0.4271110043329853,-2.0050445392578795,23.0,1.4,0,3.092881887017444,False,True,16.89149927695571,20,17.709159380834848,1261.546,in_progress,0.0,0
260,28.0,6.175024510357133,0.4316442305684148,-0.11556567240484418,23.0,1.4,0,3.2202517687439642,False,True,17.55503674423298,21,17.709159380834848,1261.618,in_progress,0.0,0
260,29.0,6.294755004236167,0.4457890170518578,2.9108920581982347,23.0,1.4,0,3.1620981367753718,False,True,18.154068983898217,21,17.709159380834848,1261.691,in_progress,0.0,0
260,30.0,6.405880169293173,0.47165375179117036,7.154883243889114,7.3,1.5,3,3.291202376452514,False,True,18.722029633274282,22,17.709159380834848,1261.752,in_progress,0.0,0
260,31.0,6.507669296833974,0.5030585137233525,11.047779656039907,16.3,1.7,8,3.0319320841886865,False,True,19.315532528533552,23,17.709159380834848,1261.831,in_progress,0.0,0
260,32.0,6.6248206969204295,0.5467204422877385,15.234585694936854,12.2,2.7,5,1.3319119719496113,False,True,19.781993615526073,23,17.709159380834848,1261.867,in_progress,0.0,0
260,33.0,6.6938278746566295,0.5801221070834148,18.436912734367354,2.3,1.7,6,2.972523428320074,False,True,20.212117426192545,24,17.709159380834848,1261.938,in_progress,0.0,0
260,34.0,6.812478864080045,0.637149448849929,21.81438248668989,3.9,2.4,1,1.2301992402079203,False,True,20.76934376112038,25,17.709159380834848,1262.021,in_progress,0.0,0
260,35.0,6.948121982521809,0.7007357188275044,23.459276920725753,12.6,3.5,17,1.3083344139059419,False,True,21.50065830570031,25,17.709159380834848,1262.087,in_progress,0.0,0
260,36.0,7.072061883728408,0.76537644644605,25.51484663746694,-2.1,1.4,15,3.3469061291689193,False,True,22.117803117942216,26,17.709159380834848,1262.156,in_progress,0.0,0
