episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
200,1.0,3.1997356826748966,0.6831655932053575,0.1910816208222522,0.5,3.5,2,0.0,False,True,0.790568797396623,1,17.709159380834848,971.584,prepare,0.0,0
200,2.0,3.1997327938476863,0.6831032114197834,0.18326595495146542,11.4,1.3,16,0.001,False,True,0.7905513581379267,1,17.709159380834848,971.654,in_progress,0.0,0
200,3.0,3.2088373083582153,0.6838556189708863,0.3101809148315741,12.6,3.5,17,3.0769678911251344,False,True,0.8419760157570279,1,17.709159380834848,971.72,in_progress,0.0,0
200,4.0,3.2299304185696878,0.6863217337332552,0.9020333078926729,0.6,3.9,10,3.9210332802048056,False,True,0.9610988748475442,1,17.709159380834848,971.787,in_progress,0.0,0
200,5.0,3.267435170187464,0.6898036478958204,1.3857162008459947,-4.6,2.1,18,0.001,False,True,1.1729103946974553,1,17.709159380834848,971.858,in_progress,0.0,0
200,6.0,3.317441736785057,0.6912021283757026,1.366679976197765,23.0,1.4,0,0.001,False,True,1.4552990074950718,2,17.709159380834848,971.925,in_progress,0.0,0
200,7.0,3.3723239205240545,0.7054482788600174,4.333755024759064,-0.9,3.0,4,0.001,False,True,1.7651710290833549,2,17.709159380834848,971.988,in_progress,0.0,0
200,8.0,3.4367231329992443,0.7277386859077176,8.244098058242487,-30.0,1.3,20,0.001,False,True,2.1288521064929187,3,17.709159380834848,972.061,in_progress,0.0,0
200,9.0,3.515995208395969,0.7398990096984794,8.54382781973186,-30.0,1.3,20,0.001,False,True,2.576548020442346,3,17.709159380834848,972.123,in_progress,0.0,0
200,10.0,3.597503527050337,0.7315802127758158,4.048866984587415,2.3,1.7,6,0.001,False,True,3.03679020076626,4,17.709159380834848,972.189,in_progress,0.0,0
200,11.0,3.6844461740238246,0.7236296138555781,1.0281715253657082,-30.0,1.3,20,0.001,False,True,3.5277147774968447,4,17.709159380834848,972.249,in_progress,0.0,0
200,12.0,3.7691112432073193,0.7179516987528825,-0.4888515328849718,23.0,1.4,0,0.001,False,True,4.005789086293152,5,17.709159380834848,972.329,in_progress,0.0,0
200,13.0,3.881116204123426,0.7184646051331312,-0.005966232314637412,-4.6,2.1,18,0.001,False,True,4.638254122895013,5,17.709159380834848,972.397,in_progress,0.0,0
200,14.0,3.9878367265260133,0.7219178907719119,0.630134911147832,-10.1,1.7,11,0.001,False,True,5.240889739722291,6,17.709159380834848,972.453,in_progress,0.0,0
200,15.0,4.084469188483942,0.7166329423612776,-0.6983298514929499,0.5,3.5,2,3.4458654432310585,False,True,5.786543080871566,7,17.709159380834848,972.519,in_progress,0.0,0
200,16.0,4.210451223927779,0.7116012476824681,-1.3485549204555272,0.5,3.5,2,3.4593792506733005,False,True,6.4979289355279555,8,17.709159380834848,972.577,in_progress,0.0,0
200,17.0,4.351558938736258,0.717911487977502,0.5937075432347605,-10.1,1.7,11,0.001,False,True,7.294749020398483,9,17.709159380834848,972.65,in_progress,0.0,0
200,18.0,4.4824770512689325,0.7174943392774743,0.42107997222482163,-4.6,2.1,18,0.001,False,True,8.034015164910722,10,17.709159380834848,972.718,in_progress,0.0,0
200,19.0,4.6146016396143335,0.7060706197890444,-2.0796368702222625,-11.4,3.5,9,1.9415662762620802,False,True,8.780074199283273,10,17.709159380834848,972.789,in_progress,0.0,0
200,20.0,4.7730848327277915,0.6869757295295014,-4.785120530270854,12.2,2.7,5,3.6629372296563396,False,True,9.674956976491831,11,17.709159380834848,972.854,in_progress,0.0,0
200,21.0,4.911373012982808,0.6740676568023753,-5.26956672257479,12.6,3.5,17,1.9618005396346285,False,True,10.455813710271048,12,17.709159380834848,972.917,in_progress,0.0,0
200,22.0,5.073463203283454,0.6774545655586746,-1.558986590318827,-2.1,1.4,15,0.001,False,True,11.371112566384282,13,17.709159380834848,972.999,in_progress,0.0,0
200,23.0,5.256985626019358,0.7005791638735009,5.080794740682103,-2.1,1.4,15,0.001,False,True,12.40746738169614,15,17.709159380834848,973.054,in_progress,0.0,0
200,24.0,5.380987758858025,0.722661683277483,8.74833579428035,-10.1,1.7,11,3.7714834250314455,False,True,13.107751658488699,15,17.709159380834848,973.122,in_progress,0.0,0
200,25.0,5.523582533351563,0.7521758986696656,11.29727359160087,30.0,1.3,19,0.001,False,True,13.91342003297453,16,17.709159380834848,973.195,in_progress,0.0,0
200,26.0,5.653051113302275,0.7751834564482535,10.855638505195428,11.4,1.3,16,3.2281554473244833,False,True,14.6437746589879,17,17.709159380834848,973.262,in_progress,0.0,0
200,27.0,5.759203281407885,0.8003020782640433,11.848673814334559,0.6,3.9,10,1.8766484836858905,False,True,15.240333148051425,18,17.709159380834848,973.332,in_progress,0.0,0
200,28.0,5.873538171806191,0.8372434627598503,14.456257196817049,12.6,3.5,17,1.8775681677138216,False,True,15.884988064015124,19,17.709159380834848,973.383,in_progress,0.0,0
200,29.0,5.97980810530868,0.8880987126242411,19.406037058898217,-30.0,1.3,20,3.6555529366887405,False,True,16.479403834631988,19,17.709159380834848,973.468,in_progress,0.0,0
200,30.0,6.121272264613061,0.9590846132720499,24.771278428405807,-11.4,3.5,9,1.814755436221972,False,True,17.327766801701245,20,17.709159380834848,973.527,in_progress,0.0,0
200,31.0,6.215104039787443,0.9995632974497636,24.371364613335476,-2.1,1.4,15,3.893439172972288,False,True,17.96391409126842,21,17.709159380834848,973.597,in_progress,0.0,0
200,32.0,6.340395238991296,1.0550011421539884,23.5168053867111,30.0,1.3,19,0.001,False,False,18.80174786999424,22,17.709159380834848,973.661,in_progress,0.0,0
200,33.0,6.441589085576925,1.1061980184325142,24.893968586571628,17.0,2.2,14,0.001,False,False,19.85061894248515,23,17.709159380834848,973.729,in_progress,0.0,0
200,34.0,6.542528968131708,1.1739373511082245,28.920755812233402,0.3,2.7,13,0.001,False,False,20.91075290773118,25,17.709159380834848,973.779,in_progress,0.0,0
200,35.0,6.606311016057031,1.220996244234893,31.11349382434501,12.6,3.5,17,0.001,False,False,21.574573016605278,26,17.709159380834848,973.859,in_progress,0.0,0
200,36.0,6.7367002468823705,1.329369783358889,36.165028697558974,2.3,1.7,6,0.001,False,False,23.287104971275383,28,17.709159380834848,973.927,in_progress,0.0,0
200,37.0,6.830356317504821,1.4214886936236208,40.7951491449629,23.0,1.4,0,0.001,False,False,24.30371534519649,29,17.709159380834848,973.999,in_progress,0.0,0
200,38.0,6.927164166800986,1.521766387877127,43.646083285464385,11.4,1.3,16,0.001,False,False,25.27624827081264,30,17.709159380834848,974.054,in_progress,0.0,0
200,39.0,6.994376298842882,1.6047359647806019,46.54286135799778,-0.9,3.0,4,0.001,False,False,26.04205687131078,31,17.709159380834848,974.129,in_progress,0.0,0
200,40.0,7.062236834973771,1.702171716466507,50.23397875916317,11.4,1.3,16,0.001,False,False,26.935690405944314,32,17.709159380834848,974.2,in_progress,0.0,0
200,41.0,7.1197447277998815,1.8072905792132068,55.19767481048791,12.2,2.7,5,0.001,False,True,27.730432721237676,33,17.709159380834848,974.262,in_progress,0.0,0
200,42.0,7.166239184649585,1.9115584327321549,59.702763689220305,30.0,1.3,19,0.001,False,True,28.33055276763944,33,17.709159380834848,974.324,in_progress,0.0,0
200,43.0,7.206367089123361,2.0324501736569505,65.1404109934025,-2.1,1.4,15,0.001,False,True,28.963954645886304,34,17.709159380834848,974.401,in_progress,0.0,0
200,44.0,7.2382291260891405,2.138585627772454,68.56953601236442,11.4,1.3,16,0.001,False,True,29.471641956323992,35,17.709159380834848,974.469,in_progress,0.0,0
200,45.0,7.269539419134238,2.244732911408056,70.65748573024251,0.6,3.9,10,0.001,False,True,29.88070737452464,35,17.709159380834848,974.521,in_progress,0.0,0
200,46.0,7.287517412301122,2.324117264428134,72.76537818777429,3.9,2.4,1,0.001,False,True,30.229183315231513,36,17.709159380834848,974.596,in_progress,0.0,0
200,47.0,7.316652675611132,2.4584708958461126,75.27130849109497,7.2,2.0,12,0.001,False,True,30.580722326217657,36,17.709159380834848,974.651,in_progress,0.0,0
200,48.0,7.335124072644226,2.572472267353615,77.55100408038999,23.0,1.4,0,0.001,False,True,31.029870592483938,37,17.709159380834848,974.728,in_progress,0.0,0
200,49.0,7.347267716190793,2.707759769949236,80.99800967332266,23.0,1.4,0,0.001,False,False,31.348746672245486,37,17.709159380834848,974.799,in_progress,0.0,0
200,50.0,7.345653400241376,2.835890210134587,85.6085186062035,23.0,1.4,0,0.001,False,False,31.78462392226602,38,17.709159380834848,974.854,in_progress,0.0,0
200,51.0,7.337712645800702,2.9155678712896362,88.76305135388195,23.0,1.4,0,0.001,False,False,32.135152195385714,38,17.709159380834848,974.936,in_progress,0.0,0
200,52.0,7.3158362562388675,3.039879760424261,93.85372320857753,23.0,1.4,0,0.001,True,False,32.237632916021816,38,17.709159380834848,975.0,off_track,0.0,0
201,1.0,4.085389824335674,0.6836469338697647,0.019555145808834818,23.0,1.4,0,0.0,False,True,0.7916770043472021,7,17.709159380834848,975.126,prepare,0.0,0
201,2.0,4.085190493550294,0.6836132374880972,0.019930504742757926,-10.8,2.5,7,0.001,False,True,0.7905513581378711,7,17.709159380834848,975.183,in_progress,0.0,0
201,3.0,4.091515576123828,0.6860123954802296,0.6160463706849472,-30.0,1.3,20,0.001,False,True,0.8262725104050954,7,17.709159380834848,975.26,in_progress,0.0,0
201,4.0,4.108431574300795,0.6835836271825586,0.08396455184404326,0.5,3.5,2,4.532230518202635,False,True,0.9217889190157327,7,17.709159380834848,975.313,in_progress,0.0,0
201,5.0,4.136459376257179,0.6731893238251772,-2.4562411783933387,-10.1,1.7,11,0.001,False,True,1.0800354109807966,7,17.709159380834848,975.386,in_progress,0.0,0
201,6.0,4.18160483062101,0.6657158167713596,-3.8608780402775014,-10.1,1.7,11,0.001,False,True,1.3349476120710677,7,17.709159380834848,975.464,in_progress,0.0,0
201,7.0,4.244724632125187,0.6543776919924444,-5.524648747415332,-10.1,1.7,11,0.001,False,True,1.6913495485968502,8,17.709159380834848,975.513,in_progress,0.0,0
201,8.0,4.302543644836934,0.6415409269299336,-7.177642483860862,-10.8,2.5,7,4.1600824726519505,False,True,2.017814626916034,8,17.709159380834848,975.592,in_progress,0.0,0
